#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:L_align_adj" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:L_align_adj" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:L_align_adj">
#                <taxonset id="TaxonSet.L_align_adj" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:L_align_adj" name="distribution" x="@birthRate.t:L_align_adj">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:L_align_adj" name="distribution">
#            <parameter id="gammaShape.s:L_align_adj" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:L_align_adj" name="distribution">
#            <parameter id="proportionInvariant.s:L_align_adj" lower="0.0" name="x" upper="1.0">0.01</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:L_align_adj" name="distribution">
#            <parameter id="ucldStdev.c:L_align_adj" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@L_align_adj" id="treeLikelihood.L_align_adj" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:L_align_adj">
#            <siteModel gammaCategoryCount="10" id="SiteModel.s:L_align_adj" proportionInvariant="@proportionInvariant.s:L_align_adj" shape="@gammaShape.s:L_align_adj" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:L_align_adj" name="mutationRate">1.0</parameter>
#                <substModel id="Blosum62.s:L_align_adj" spec="beast.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:L_align_adj" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:L_align_adj">
#                <LogNormal S="@ucldStdev.c:L_align_adj" id="LogNormalDistributionModel.c:L_align_adj" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="122" id="rateCategories.c:L_align_adj" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:L_align_adj" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	proportionInvariant	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
3619000	-191570.33647894964	-191535.30410052542	-35.03237842423503	-191535.30410052542	3.358948674524711	-34.169859085946044	1.367637290811359	1.0	0.014303916729600248	1.0205800596561079	0.2166322424056092	0.988160246422265	0.041406344848349756	0.20498566426602827
3620000	-191558.21428584086	-191525.75046914216	-32.46381669869176	-191525.75046914216	3.305187030523695	-31.635341235823212	1.7797546573992904	1.0	0.014303916729600248	1.0205800596561079	0.20950930616996197	0.9923631725625849	0.035049745887584104	0.1886322825342412
3621000	-191568.3299332742	-191535.9283096412	-32.40162363298299	-191535.9283096412	3.122847144160132	-31.556319370267374	2.086270909293305	1.0	0.014303916729600248	1.0205800596561079	0.2130169067329274	1.0017804005033961	0.03427533159481282	0.18484303922947898
3622000	-191562.87772289204	-191532.4200222262	-30.45770066584903	-191532.4200222262	3.324241623448268	-29.60446318869852	1.5505671373276688	1.0	0.014303916729600248	1.0205800596561079	0.21467955733366598	1.0051277454306085	0.03705942053598358	0.19175855551742085
3623000	-191555.1362350962	-191522.74599254451	-32.39024255167605	-191522.74599254451	3.6961249819204185	-31.621013000871066	1.4944172607438326	1.0	0.020337832280305636	1.0205800596561079	0.19737425389336585	0.9751422404459151	0.03273568942082356	0.1812573119621426
3624000	-191566.21906511637	-191531.46917258526	-34.74989253110098	-191531.46917258526	3.7074786624168325	-33.96696064007902	1.5996942019787603	1.0	0.020337832280305636	1.0205800596561079	0.20015089850418577	0.9964213744960777	0.03707734662810955	0.19084355088942642
3625000	-191550.5126833864	-191518.4179140678	-32.0947693185874	-191518.4179140678	3.502791440018336	-31.30440284869045	1.4824246155603713	1.0	0.020337832280305636	1.0205800596561079	0.20166504040897368	0.9945270958742876	0.03999925422878599	0.19805573739655136
3626000	-191564.47515564607	-191530.545401342	-33.929754304045815	-191530.545401342	3.4485477036133756	-33.173882225842185	1.3887430006078618	1.0	0.020337832280305636	1.0205800596561079	0.19468509016160868	0.9900595427614615	0.03571430755242014	0.18855809984192778
3627000	-191556.00214633907	-191521.67276833535	-34.329378003717565	-191521.67276833535	3.639898810615222	-33.487981426289565	1.5579021051126725	1.0	0.020337832280305636	1.0205800596561079	0.21220007807387858	0.9940573124854786	0.03625007648034192	0.19001078465917828
3628000	-191573.13859673808	-191540.6146421286	-32.52395460946096	-191540.6146421286	3.236888030394794	-31.701194000799923	1.9495640236653702	1.0	0.020337832280305636	1.0205800596561079	0.20832420276925528	0.989607335521943	0.03705529079476111	0.19346323372062563
3629000	-191562.1823852576	-191526.83354211136	-35.34884314623681	-191526.83354211136	4.0404844735502214	-34.65489616833786	1.48392846239516	1.0	0.020337832280305636	1.0205800596561079	0.18244914009936505	0.9855995302692281	0.028767142236158165	0.16926003618778857
3630000	-191558.462406783	-191523.50599310492	-34.95641367805929	-191523.50599310492	3.6311103402892027	-34.20518167733413	1.6848161581309071	1.0	0.020337832280305636	1.0205800596561079	0.1937550281564447	0.9769734046437668	0.035148023273822805	0.18789341049374308
3631000	-191566.5695136898	-191529.9005118797	-36.66900181010031	-191529.9005118797	4.212482465833371	-35.89266692882026	1.6204909611354616	1.0	0.020337832280305636	1.0205800596561079	0.19881180663864087	0.9545852407399349	0.03764561146466786	0.19596522557472404
3632000	-191569.54004818728	-191533.45025413204	-36.08979405523989	-191533.45025413204	4.191434960023661	-35.36406450021104	1.8167408645808822	1.0	0.020337832280305636	1.0205800596561079	0.18868127666754028	0.9540835678046657	0.03508661009720287	0.1908161262018374
3633000	-191572.73663801118	-191535.25890972273	-37.477728288439565	-191535.25890972273	4.363364234641927	-36.77908422149435	1.4261692575777953	1.0	0.020337832280305636	1.0205800596561079	0.18336374903276748	0.9578369329609943	0.0314328546009726	0.17984517824022403
3634000	-191578.51027747794	-191543.65222684032	-34.85805063763044	-191543.65222684032	3.9923329472806137	-34.179734021647825	1.7499090885756037	1.0	0.02132479975310736	1.0205800596561079	0.17942181854464795	0.9579906332241139	0.030264045138120706	0.1752512502205864
3635000	-191579.7082912002	-191543.01942824412	-36.688862956068355	-191543.01942824412	4.432813456080089	-35.90382153121489	1.4562930483717795	1.0	0.02304018118374615	1.0205800596561079	0.20057998920954984	0.9635656015309877	0.03805211203641325	0.19636012789507876
3636000	-191580.41248727374	-191545.21227011306	-35.20021716069639	-191545.21227011306	3.960601050972267	-34.43529084959891	1.4349542720097443	1.0	0.02304018118374615	1.0205800596561079	0.19650600996063938	0.9765880715127174	0.03586353794132128	0.19237405307160468
3637000	-191578.63312438142	-191543.55626487662	-35.07685950480558	-191543.55626487662	3.7562371843315083	-34.28831636547932	1.3237552202910638	1.0	0.02304018118374615	1.0205800596561079	0.20129320436243495	0.96547921382917	0.0390214885742643	0.20227781808918605
3638000	-191584.8227140426	-191545.45790883532	-39.36480520725913	-191545.45790883532	4.468890176251978	-38.61714158897912	1.867612820631938	1.0	0.020990429682537	1.0205800596561079	0.19304121900490598	0.9617092595141565	0.03793513298802267	0.19807635301843457
3639000	-191580.49969136392	-191545.30036025253	-35.19933111138379	-191545.30036025253	3.6283899335078313	-34.45710266102348	1.6686421463219758	1.0	0.020990429682537	0.9801816666276901	0.2000888857022047	0.9953253346096823	0.04047710268950632	0.2032398498567605
3640000	-191571.81123553278	-191536.7246914522	-35.08654408056654	-191536.7246914522	3.7162139606368534	-34.39871734807953	1.6003284545305247	1.0	0.020990429682537	0.9801816666276901	0.1891749217887482	0.9750423361542421	0.03728395362564797	0.19636958867817836
3641000	-191579.2335044193	-191543.76303331982	-35.47047109948901	-191543.76303331982	3.537287073466324	-34.73578513592402	1.4819434666843312	1.0	0.01957855434211063	1.0559530056756536	0.1834941881704991	0.9747759804169553	0.03524995653814358	0.19159732746533334
3642000	-191577.98925404152	-191544.4583751851	-33.530878856440815	-191544.4583751851	3.5756463182089795	-32.70887229392992	1.638817114983365	1.0	0.01957855434211063	1.0559530056756536	0.20090413394589557	0.9690360730006983	0.037322878108235584	0.19732813659794962
3643000	-191568.18546351546	-191534.61892183588	-33.56654167958368	-191534.61892183588	3.4981966203920867	-32.7141607967908	1.479351942901501	1.0	0.017284993662461445	1.0559530056756536	0.20713436538066615	0.9828523391933037	0.03920590576371577	0.20090840226655343
3644000	-191569.47174601455	-191534.24478696115	-35.22695905339447	-191534.24478696115	3.8205446315587266	-34.403120909652564	1.5028118303899973	1.0	0.01661437746826023	1.0559530056756536	0.20127731667836873	0.9850263781878871	0.037233903944618424	0.19533348446898216
3645000	-191573.18491568515	-191539.78574809854	-33.39916758662677	-191539.78574809854	3.1940268574991517	-32.53746608058704	2.0369421508447147	1.0	0.01661437746826023	1.0559530056756536	0.20906373740434103	0.9786954853300789	0.04112709725106316	0.2051032273716318
3646000	-191568.29218826757	-191534.582245791	-33.709942476552705	-191534.582245791	3.366528679414889	-32.815064762279974	1.5744195173373376	1.0	0.019083424739013727	1.0559530056756536	0.21599717740670055	0.9766865188488613	0.04041943288418936	0.20384487645119365
3647000	-191565.3228990613	-191531.0126415533	-34.31025750800194	-191531.0126415533	3.4296960010652517	-33.53553575364735	1.4980301199955202	1.0	0.019083424739013727	1.066983016015823	0.18919346310764584	0.9874258121218251	0.031870534565916576	0.18064601205711653
3648000	-191573.35020861574	-191539.4155669454	-33.93464167036252	-191539.4155669454	3.25671433773804	-33.11693596082421	1.836858953678199	1.0	0.019083424739013727	1.066983016015823	0.19779319786016047	0.9884119611660991	0.0344763025073838	0.18745933488569008
3649000	-191581.27765191026	-191546.6742050088	-34.60344690145434	-191546.6742050088	3.4328193095633472	-33.81658589086608	1.6549145231367097	1.0	0.019083424739013727	1.066983016015823	0.19160366959897268	0.9834843154209428	0.0333226026888699	0.18747524546144342
3650000	-191588.31015294173	-191555.82694301484	-32.48320992688373	-191555.82694301484	3.221161056172685	-31.85713192324885	1.390283197413343	1.0	0.019083424739013727	0.9484247773662398	0.18328367305981205	0.9860185971873685	0.03206860809154104	0.18354447671999025
3651000	-191580.17763419452	-191546.64993340697	-33.52770078754526	-191546.64993340697	3.3025026919840528	-32.93087591544006	1.6237121144486624	1.0	0.019083424739013727	0.9484247773662398	0.17762546026472692	0.9823650201620909	0.02942890689957598	0.1754505028958367
3652000	-191582.57196592676	-191550.37250341885	-32.199462507898126	-191550.37250341885	3.225798700526391	-31.582289079673416	2.000102232420697	1.0	0.019083424739013727	0.9719774892410517	0.17701104297867232	0.9779297710904001	0.02699690133107981	0.1698060765511375
3653000	-191568.19417227522	-191533.84758159914	-34.346590676092895	-191533.84758159914	3.483434408446757	-33.626209667699385	1.6818714855540389	1.0	0.019083424739013727	0.9935164944710143	0.19299744280786835	0.9839902345962083	0.030919220654732876	0.18149326942873345
3654000	-191568.3816757734	-191535.5913717122	-32.790304061193204	-191535.5913717122	3.1490729736692766	-32.01754526066988	1.5586543253599208	1.0	0.019083424739013727	0.9935164944710143	0.20359852206885332	0.975446358637329	0.033180933144679556	0.18748334104640435
3655000	-191584.8985259048	-191549.6024112839	-35.29611462089669	-191549.6024112839	3.135979985675613	-34.50769885901167	1.287755767905762	1.0	0.019083424739013727	0.9935164944710143	0.20681872563360265	1.0003251593706992	0.03244609800958522	0.18345371869591112
3656000	-191579.90875381857	-191544.36000830992	-35.54874550865428	-191544.36000830992	3.331928997887576	-34.71483612409225	1.4628000193643336	1.0	0.019083424739013727	0.9935164944710143	0.21630636772714068	0.9870090278325079	0.0364508056519994	0.1961563111052686
3657000	-191570.29813136772	-191537.28070521067	-33.01742615705353	-191537.28070521067	3.4348688962311966	-32.23035290861347	1.521569213206478	1.0	0.019083424739013727	1.0122800135966716	0.20268773656224878	0.9997876868946448	0.03480731858029411	0.19020739221061542
3658000	-191577.72644172478	-191540.72993919541	-36.99650252937133	-191540.72993919541	3.447669219686918	-36.26139621661778	1.8517871415288272	1.0	0.019083424739013727	1.0122800135966716	0.19219125207597404	0.9919343139591813	0.027396411994293705	0.17016602216978485
3659000	-191560.08375251415	-191526.41128676833	-33.672465745838295	-191526.41128676833	3.4326461082952857	-32.940115645731936	1.6161898912327095	1.0	0.019083424739013727	1.0122800135966716	0.19164192636387	0.993428965208991	0.02911920248280704	0.17511601519140899
3660000	-191561.75090202066	-191530.32953660423	-31.421365416436593	-191530.32953660423	3.1712331498685797	-30.64488510737374	1.6884400235605062	1.0	0.01266178788019577	0.9795981806013897	0.20722820548945528	0.9910811962586115	0.03344525472713572	0.18552877517636737
3661000	-191570.47378002794	-191538.23263287797	-32.241147149961165	-191538.23263287797	3.2321695280710423	-31.478579622363462	1.5868458628963074	1.0	0.01266178788019577	0.9276740057707016	0.21514925456834139	0.9908766184250741	0.03295631084408995	0.18416737855920073
3662000	-191587.52361911672	-191552.800881106	-34.72273801073519	-191552.800881106	3.357232042794269	-33.969462378921286	1.8626917901755566	1.0	0.01266178788019577	0.9767100532684787	0.20305033241386794	0.9861661482616911	0.029758156442232012	0.17450771351541416
3663000	-191583.78021118147	-191549.65398616603	-34.12622501543664	-191549.65398616603	3.59150757393431	-33.44065928545386	1.7850198787140303	1.0	0.01266178788019577	0.9767100532684787	0.18941461479627736	0.9873519297162311	0.02709850258262986	0.16668514569351342
3664000	-191586.9650184962	-191553.23556540778	-33.72945308842828	-191553.23556540778	3.550468624752181	-33.02083706524301	1.536573942907633	1.0	0.01266178788019577	0.9767100532684787	0.1940061782930349	0.9805180927946253	0.028234360551185143	0.1706335086978728
3665000	-191577.1180912585	-191542.113823524	-35.00426773451082	-191542.113823524	3.952539420095037	-34.33375253031807	1.4811629444830994	1.0	0.01645144808744448	0.9767100532684787	0.18644512485668166	0.9800752248916431	0.026779339236394712	0.16497666835761782
3666000	-191570.0053175121	-191535.8010876208	-34.20422989129752	-191535.8010876208	3.750390162528611	-33.421096310450395	1.4874295528121766	1.0	0.01645144808744448	1.0020849571480162	0.20396884020481854	0.9749143553124737	0.03193766443256286	0.18097824374944935
3667000	-191582.9442852009	-191548.258716921	-34.685568279917234	-191548.258716921	3.387183010984251	-33.97259456273603	1.2978839389675694	1.0	0.01645144808744448	1.0020849571480162	0.18981748062134615	0.993430402819087	0.0306809851644847	0.1784101675643117
3668000	-191571.63039352375	-191539.19559179546	-32.434801728275815	-191539.19559179546	3.3481472972532105	-31.73069050606689	1.9342189616635228	1.0	0.01645144808744448	1.0020849571480162	0.18806435180323355	1.0001594413796544	0.029975912370913304	0.17572589882429776
3669000	-191559.07528680848	-191523.3413161232	-35.73397068529405	-191523.3413161232	3.7604653370338936	-35.0243096171804	1.3372291806241758	1.0	0.01645144808744448	1.0020849571480162	0.18916127357227497	1.0084815342738938	0.03191151255434089	0.1810528343859647
3670000	-191549.49430717845	-191516.93505172606	-32.559255452399775	-191516.93505172606	3.2882795786603203	-31.815222486647958	1.390992636589781	1.0	0.02109806732180831	1.0020849571480162	0.1960229122789408	1.010924965034761	0.034459519019494476	0.18691628192825638
3671000	-191563.41966631566	-191530.7328176482	-32.68684866744908	-191530.7328176482	3.2429219338463198	-31.97817925783975	1.5257740286546526	1.0	0.02109806732180831	1.0020849571480162	0.18896504744757028	1.0165048137843695	0.03553998725232888	0.1897705212798256
3672000	-191573.8718507506	-191543.90053603513	-29.97131471549119	-191543.90053603513	2.983659956357602	-29.14644186669251	1.696344141070269	1.0	0.017275887575358397	1.0020849571480162	0.21261197943032076	1.0195478147300556	0.03949544062413975	0.19780395249011515
3673000	-191577.56324788218	-191546.44025549793	-31.122992384249873	-191546.44025549793	3.0419425214808493	-30.328770373242428	1.5688400255588315	1.0	0.015891651290865946	0.9986430879657483	0.20695903914995495	1.0173177167292797	0.03345203524523972	0.1820208739940936
3674000	-191579.46540665015	-191549.25582918234	-30.209577467821557	-191549.25582918234	2.8157070668772457	-29.508015522807952	1.7804623330280578	1.0	0.015891651290865946	0.9986430879657483	0.18824056398779948	1.018240762968616	0.028405523962931584	0.1685148455897861
3675000	-191582.82465088498	-191551.4722050243	-31.352445860687403	-191551.4722050243	3.253938979741113	-30.51711274779717	1.7278785516687518	1.0	0.015891651290865946	0.9986430879657483	0.21552694729621974	1.0164593412039673	0.03848816312293751	0.19584486159216183
3676000	-191574.9624106599	-191542.7093677888	-32.25304287110231	-191542.7093677888	3.258303810962091	-31.512849315460468	1.6224544988689151	1.0	0.015891651290865946	0.9986430879657483	0.19594288666538695	1.0216322702413827	0.03236845785271953	0.17821280682369128
3677000	-191576.91379741728	-191542.82716414894	-34.08663326833919	-191542.82716414894	3.132089292868964	-33.327235908596826	1.8907378974999192	1.0	0.015891651290865946	0.9986430879657483	0.19982623209419112	1.015435354568118	0.03571864754566253	0.18916374468586075
3678000	-191573.9064372437	-191543.0317288186	-30.874708425104235	-191543.0317288186	3.1332810912128646	-30.117481798353836	1.669954711057101	1.0	0.026348955830743117	0.9986430879657483	0.199385477081687	1.0354768283110771	0.04215665258138317	0.2041119832528668
3679000	-191569.19719292104	-191535.00029677112	-34.19689614993259	-191535.00029677112	3.084388021040282	-33.52421450640294	1.9580162653412891	1.0	0.023636582597974916	0.9986430879657483	0.1825797827494623	1.0281349299263727	0.03818754970714708	0.19507866164781973
3680000	-191568.10887596587	-191535.71582103765	-32.39305492822595	-191535.71582103765	2.7780344405024278	-31.6780930592374	1.8911768064114118	1.0	0.023636582597974916	1.0097731594018426	0.1886890287641062	1.0205792092811372	0.04173877765599979	0.20411358271136176
3681000	-191560.8875823332	-191527.94701422143	-32.940568111770574	-191527.94701422143	2.9636284750934405	-32.14208677694171	1.7462629932647054	1.0	0.023636582597974916	1.0097731594018426	0.2055426030098717	1.0189772403825978	0.0467975859785997	0.2172007942606353
3682000	-191568.11399905375	-191536.1079818079	-32.00601724586105	-191536.1079818079	2.8906466126398818	-31.19262685400249	1.4908934669472673	1.0	0.023636582597974916	1.0097731594018426	0.20862184218155289	1.0214459034539012	0.04929272116995269	0.2223367144057864
3683000	-191559.76265757738	-191527.84604996146	-31.91660761591061	-191527.84604996146	2.8281499619996255	-31.094454277374464	1.552437890120127	1.0	0.023636582597974916	1.0097731594018426	0.21044147340743607	1.0257471415470587	0.049310381735582866	0.2219929292375784
3684000	-191561.31137694794	-191527.98018502945	-33.331191918498725	-191527.98018502945	2.6382505342848472	-32.38926455209909	1.994959041474269	1.0	0.023636582597974916	1.0097731594018426	0.23601671531494223	1.0174306400405366	0.06016618733098748	0.2463916609712033
3685000	-191561.29660566928	-191530.44123553098	-30.855370138312686	-191530.44123553098	2.580058559434498	-29.949208329873997	1.9523676144794773	1.0	0.019102863050630896	1.0097731594018426	0.2282450333663308	1.0169210696031092	0.055851157207783116	0.2382434784250287
3686000	-191561.72229909862	-191528.86000957649	-32.862289522136905	-191528.86000957649	2.793376109012272	-32.017466206690315	1.734626525795164	1.0	0.019102863050630896	1.0097731594018426	0.21518217313913154	1.0108039308541241	0.04608305679561627	0.21676268226560055
3687000	-191573.85406818928	-191543.85885256215	-29.995215627128037	-191543.85885256215	2.8364767616885467	-29.158576836268224	1.789862917568315	1.0	0.019102863050630896	1.0097731594018426	0.21346513436760606	1.0186842580273898	0.04193516348886645	0.2068546179510014
3688000	-191570.60356827252	-191536.34464694298	-34.25892132955575	-191536.34464694298	3.491577203223696	-33.34787874167348	1.4709841112494233	1.0	0.019102863050630896	1.015090524945326	0.22815086102473908	1.0080968735037508	0.04252740137400759	0.2072395240227497
3689000	-191574.1034877547	-191539.2528233702	-34.85066438450874	-191539.2528233702	3.89041457882701	-34.012534979119465	1.537218327008378	1.0	0.019102863050630896	1.015090524945326	0.21266444730064782	0.9771214702103398	0.039453399783530824	0.1985336799474388
3690000	-191567.5910514636	-191532.82652108668	-34.764530376922124	-191532.82652108668	3.7334262368073117	-33.93128073889541	1.2580394512907553	1.0	0.019102863050630896	1.015090524945326	0.21164540949985894	0.9732801189013278	0.03966805383230298	0.19863700530413425
3691000	-191567.2393315124	-191533.37375847626	-33.86557303612713	-191533.37375847626	3.6869751007517713	-33.04748392278093	1.6096281379645285	1.0	0.019102863050630896	1.015090524945326	0.20849365312563017	0.9939612918155523	0.040651738955285927	0.20039187727396499
3692000	-191564.9019579762	-191530.96484204114	-33.93711593505195	-191530.96484204114	3.57021066748279	-33.078134601658824	1.469082855936987	1.0	0.019102863050630896	1.015090524945326	0.21704380725799538	0.9899913858083456	0.042063488942288944	0.20621397830325025
3693000	-191571.03481785752	-191535.32710292606	-35.707714931450575	-191535.32710292606	3.918263049309407	-34.931308202355176	1.5708732961796252	1.0	0.019102863050630896	1.015090524945326	0.19994040351636816	0.9871631137575709	0.03330261247556377	0.1844257485846764
3694000	-191567.10221150468	-191530.75138489468	-36.350826610009825	-191530.75138489468	3.663262790126758	-35.469755242480076	1.8294528852928371	1.0	0.019102863050630896	1.015090524945326	0.2217267194206006	0.975656005460928	0.04178371145878043	0.2074064643577106
3695000	-191561.71561624415	-191526.08743042717	-35.62818581699364	-191526.08743042717	4.131110132810977	-34.72730360066884	1.585619251579625	1.0	0.01946980992298543	1.015090524945326	0.2259640397358898	0.9592137694966127	0.03872995143947974	0.19971805136198506
3696000	-191567.10120669368	-191529.34208630948	-37.75912038420413	-191529.34208630948	3.6822095159319064	-36.7732934556586	1.5269001664064341	1.0	0.01946980992298543	1.014272991426334	0.2447062795329236	0.9706974732500367	0.04370215999819526	0.21259857091962003
3697000	-191557.22424659695	-191519.7721921547	-37.452054442267176	-191519.7721921547	4.338980550980962	-36.47695668648146	1.2616602128812842	1.0	0.01946980992298543	1.014272991426334	0.24232684795140108	0.9463536329593136	0.04229301034288087	0.21081377303039878
3698000	-191578.93288889085	-191541.23339897455	-37.699489916304934	-191541.23339897455	3.9554420619895545	-36.729302999255985	1.7796631886583567	1.0	0.028631591083493023	1.023618302932609	0.23918037992857963	0.9769079082114647	0.04411143571328893	0.21337360207948694
3699000	-191572.03842685703	-191539.62803971316	-32.41038714387246	-191539.62803971316	3.3182709688013126	-31.47028046234775	1.6361758622774005	1.0	0.028631591083493023	1.023618302932609	0.23259880965047827	0.9812259367386703	0.045803126898866654	0.21529866690232663
3700000	-191570.36274583626	-191536.98565079758	-33.377095038679	-191536.98565079758	3.258607499922724	-32.47390097782895	1.8313783280667304	1.0	0.032249015346944694	1.023618302932609	0.22463072461658615	0.9787102697870479	0.04049324837888227	0.20300262070864514
3701000	-191579.274513082	-191541.98900067978	-37.28551240222543	-191541.98900067978	3.396216412247748	-36.32804884464255	1.222040309988317	1.0	0.032249015346944694	1.023618302932609	0.23638693658733742	0.9788064349052862	0.04101757637545906	0.20502723756382127
3702000	-191574.33175820368	-191542.41282156488	-31.918936638815556	-191542.41282156488	3.326939143130766	-31.010131464762843	1.7568996956231302	1.0	0.032249015346944694	1.0144142659777302	0.2278142557662432	0.9798361580732741	0.039059682105807035	0.1995670877082686
3703000	-191570.0465845194	-191537.6182278879	-32.42835663151184	-191537.6182278879	3.3271736661189317	-31.51422192827411	1.7970597071037844	1.0	0.032249015346944694	1.0144142659777302	0.22896426217060517	0.9812793598307273	0.04004907879155113	0.19919720406706048
3704000	-191578.64471898504	-191546.34296122674	-32.30175775829885	-191546.34296122674	3.596888601612625	-31.39612557516675	1.6323635382776698	1.0	0.032249015346944694	1.038811451558727	0.2219056446089511	0.9823125279075084	0.03840973949167465	0.1949693322304876
3705000	-191579.38123679496	-191544.2809355995	-35.100301195450264	-191544.2809355995	3.7392327340012788	-34.153368629461866	1.5509868157905937	1.0	0.032249015346944694	1.038811451558727	0.23078206309145155	0.9767589370806683	0.042809350456767065	0.2077237450038255
3706000	-191577.15720782455	-191542.16815701473	-34.98905080982754	-191542.16815701473	3.699667269846203	-34.09829804611158	1.750755713706988	1.0	0.032249015346944694	1.038811451558727	0.2187452963735324	0.971053110869048	0.03703361506020984	0.1954220720751888
3707000	-191584.8742376833	-191551.06880386823	-33.805433815094815	-191551.06880386823	3.590422177658359	-32.871973889871434	1.505920219334531	1.0	0.032249015346944694	1.038811451558727	0.22786977534412875	0.9769652596737948	0.041348895137079456	0.20517896133694014
3708000	-191571.94283846722	-191536.53638999444	-35.40644847277723	-191536.53638999444	3.686993296462989	-34.5073780282641	1.321332263516859	1.0	0.032249015346944694	1.038811451558727	0.22050946959938383	0.9744325889745871	0.04313049689343938	0.20711749376948765
3709000	-191569.91373687825	-191534.84598335528	-35.0677535229796	-191534.84598335528	3.577368256711689	-34.166324526988355	1.525527645011512	1.0	0.032249015346944694	1.038811451558727	0.22101086143027607	0.9602582162877547	0.04333062391887807	0.2122229352395015
3710000	-191570.0008986567	-191534.78667717383	-35.214221482853326	-191534.78667717383	3.638040210031807	-34.33004890235993	1.4574635730583982	1.0	0.032249015346944694	1.0104541563295932	0.22337750034261625	0.9706878005833355	0.045392152764747486	0.2143156756855157
3711000	-191566.17590070915	-191532.4826838111	-33.693216898051006	-191532.4826838111	3.3739312819222445	-32.87412058479448	1.4267806479842902	1.0	0.03176653651369093	1.013080011681037	0.20911929328972848	0.970543059211691	0.04188550463293642	0.20525299754416257
3712000	-191571.27392746802	-191537.30448186284	-33.969445605172545	-191537.30448186284	3.5733581941065142	-33.26789375072621	1.6048722997709957	1.0	0.022968735026183826	1.013080011681037	0.1853983116569153	0.9672095762447739	0.03511811895556013	0.1883460813644838
3713000	-191568.4237754316	-191533.09161116008	-35.33216427153033	-191533.09161116008	3.505346258750848	-34.50328472616979	1.959988449190571	1.0	0.022968735026183826	1.013080011681037	0.21115345690283224	0.9637913658981003	0.043344044922957445	0.2107820955693564
3714000	-191569.0990047922	-191533.65352298977	-35.44548180242285	-191533.65352298977	3.5120877065555263	-34.64777302946284	1.4389367787811354	1.0	0.022968735026183826	1.013080011681037	0.2047037342970444	0.9686980687468679	0.040183305412025534	0.20449967254743773
3715000	-191581.00981319626	-191544.31894942033	-36.69086377593685	-191544.31894942033	3.418310793162085	-35.94317082999646	1.6169652298541508	1.0	0.020736042147332406	1.013080011681037	0.1945488416438568	0.9774883656836381	0.0377549834487253	0.19710887392966955
3716000	-191574.03489599738	-191536.3862609486	-37.64863504876388	-191536.3862609486	3.300141844221665	-36.848908194299014	2.0516341838499534	1.0	0.020736042147332406	1.013080011681037	0.20511852378423645	0.9728690251665869	0.03992941625195345	0.20473709285569142
3717000	-191581.358065487	-191545.95105593783	-35.407009549179	-191545.95105593783	3.5321116299937927	-34.6563494995675	1.62994957987355	1.0	0.020736042147332406	0.9837564577844133	0.20107728749811787	0.9610492337772614	0.035608017133064614	0.19429600249266388
3718000	-191577.6706792518	-191541.2512688031	-36.41941044869346	-191541.2512688031	3.6782151791678697	-35.60904631132538	1.6982260451128393	1.0	0.020736042147332406	0.9837564577844133	0.21341111927618164	0.9742069904763084	0.03704456890317997	0.19776182277908558
